guid:0x37B669626F50FB66 time: Thu Jul 01 11:52:46 2010  severity:4 type:2 app:FileIndexService data:FScan(ms): 123 Q:50
guid:0x37B669626F50FB66 time: Thu Jul 01 11:52:46 2010  severity:4 type:2 app:FileIndexService data:FScan(ms): 125 Q:50
guid:0xBEF92E11214401C3 time: Thu Jul 01 11:52:47 2010  severity:0 type:2 app:UI data:GS-D a8de9883
guid:0x37C8B9CBFFD80A9B time: Thu Jul 01 11:52:47 2010  severity:0 type:2 app:net.rim.hrtRT data:ETot
guid:0x3B91E1630F0745BC time: Thu Jul 01 11:52:47 2010  severity:0 type:2 app:net.rim.tunnel data:Open-blackberry.net
guid:0x3B91E1630F0745BC time: Thu Jul 01 11:52:48 2010  severity:0 type:2 app:net.rim.tunnel data:STac-blackberry.net
guid:0x37C8B9CBFFD80A9B time: Thu Jul 01 11:52:48 2010  severity:5 type:2 app:net.rim.hrtRT data:TReg 0x1
guid:0x37C8B9CBFFD80A9B time: Thu Jul 01 11:52:48 2010  severity:5 type:2 app:net.rim.hrtRT data:TUp 
guid:0xE8C5006FD91C5EBD time: Thu Jul 01 11:52:48 2010  severity:0 type:2 app:net.rim.gcmp data:GCNr
guid:0x37C8B9CBFFD80A9B time: Thu Jul 01 11:52:48 2010  severity:0 type:2 app:net.rim.hrtRT data:XSys
guid:0x37C8B9CBFFD80A9B time: Thu Jul 01 11:52:48 2010  severity:5 type:2 app:net.rim.hrtRT data:XmtG
guid:0x389FE34834FB0EDF time: Thu Jul 01 11:52:48 2010  severity:4 type:2 app:net.rim.mdp data:TTex
guid:0x389FE34834FB0EDF time: Thu Jul 01 11:52:48 2010  severity:4 type:2 app:net.rim.mdp data:TPtm
guid:0x389FE34834FB0EDF time: Thu Jul 01 11:52:48 2010  severity:3 type:2 app:net.rim.mdp data:TXrp
guid:0x389FE34834FB0EDF time: Thu Jul 01 11:52:48 2010  severity:5 type:2 app:net.rim.mdp data:TTss
guid:0x389FE34834FB0EDF time: Thu Jul 01 11:52:48 2010  severity:5 type:2 app:net.rim.mdp data:TXsb
guid:0xB247BA8FCCE09BFE time: Thu Jul 01 11:52:48 2010  severity:5 type:2 app:net.rim.udp data:TXsb   90
guid:0xB247BA8FCCE09BFE time: Thu Jul 01 11:52:48 2010  severity:5 type:2 app:net.rim.udp data:TXss
guid:0x389FE34834FB0EDF time: Thu Jul 01 11:52:48 2010  severity:5 type:2 app:net.rim.mdp data:TTst
guid:0x389FE34834FB0EDF time: Thu Jul 01 11:52:48 2010  severity:5 type:2 app:net.rim.mdp data:TTrs   15
guid:0xB247BA8FCCE09BFE time: Thu Jul 01 11:52:48 2010  severity:5 type:2 app:net.rim.udp data:RXST   1
guid:0xB247BA8FCCE09BFE time: Thu Jul 01 11:52:48 2010  severity:5 type:2 app:net.rim.udp data:RXst   11
guid:0x389FE34834FB0EDF time: Thu Jul 01 11:52:48 2010  severity:4 type:2 app:net.rim.mdp data:RXst
guid:0x389FE34834FB0EDF time: Thu Jul 01 11:52:48 2010  severity:4 type:2 app:net.rim.mdp data:RPda
guid:0x389FE34834FB0EDF time: Thu Jul 01 11:52:48 2010  severity:4 type:2 app:net.rim.mdp data:TXss
guid:0x1295B4AADE149AFC time: Thu Jul 01 11:52:48 2010  severity:0 type:2 app:net.rim.timesync data:Send
guid:0x389FE34834FB0EDF time: Thu Jul 01 11:52:48 2010  severity:4 type:2 app:net.rim.mdp data:TXst
guid:0x389FE34834FB0EDF time: Thu Jul 01 11:52:48 2010  severity:5 type:2 app:net.rim.mdp data:TXsb
guid:0xB247BA8FCCE09BFE time: Thu Jul 01 11:52:48 2010  severity:5 type:2 app:net.rim.udp data:TXsb   90
guid:0xB247BA8FCCE09BFE time: Thu Jul 01 11:52:48 2010  severity:5 type:2 app:net.rim.udp data:TXss
guid:0x389FE34834FB0EDF time: Thu Jul 01 11:52:48 2010  severity:5 type:2 app:net.rim.mdp data:TTst
guid:0xB247BA8FCCE09BFE time: Thu Jul 01 11:52:48 2010  severity:5 type:2 app:net.rim.udp data:RXST   1
guid:0xB247BA8FCCE09BFE time: Thu Jul 01 11:52:48 2010  severity:5 type:2 app:net.rim.udp data:RXst   87
guid:0x389FE34834FB0EDF time: Thu Jul 01 11:52:48 2010  severity:4 type:2 app:net.rim.mdp data:RXst
guid:0x389FE34834FB0EDF time: Thu Jul 01 11:52:48 2010  severity:5 type:2 app:net.rim.mdp data:RXpu
guid:0x389FE34834FB0EDF time: Thu Jul 01 11:52:48 2010  severity:0 type:2 app:net.rim.mdp data:TPpr
guid:0x19E57B17BE5FDC12 time: Thu Jul 01 11:52:48 2010  severity:0 type:2 app:net.rim.gme data:RXCo
guid:0x1295B4AADE149AFC time: Thu Jul 01 11:52:48 2010  severity:0 type:2 app:net.rim.timesync data:Recv
guid:0x1295B4AADE149AFC time: Thu Jul 01 11:52:48 2010  severity:3 type:2 app:net.rim.timesync data:BadI
guid:0x389FE34834FB0EDF time: Thu Jul 01 11:52:48 2010  severity:4 type:2 app:net.rim.mdp data:TPpa
guid:0xB247BA8FCCE09BFE time: Thu Jul 01 11:52:48 2010  severity:5 type:2 app:net.rim.udp data:TXsb   13
guid:0xB247BA8FCCE09BFE time: Thu Jul 01 11:52:48 2010  severity:5 type:2 app:net.rim.udp data:TXss
guid:0xB247BA8FCCE09BFE time: Thu Jul 01 11:52:48 2010  severity:5 type:2 app:net.rim.udp data:TXsb   12
guid:0xB247BA8FCCE09BFE time: Thu Jul 01 11:52:48 2010  severity:5 type:2 app:net.rim.udp data:TXss
guid:0xB247BA8FCCE09BFE time: Thu Jul 01 11:52:49 2010  severity:5 type:2 app:net.rim.udp data:RXST   1
guid:0xB247BA8FCCE09BFE time: Thu Jul 01 11:52:49 2010  severity:5 type:2 app:net.rim.udp data:RXst   39
guid:0x389FE34834FB0EDF time: Thu Jul 01 11:52:49 2010  severity:4 type:2 app:net.rim.mdp data:RXst
guid:0x389FE34834FB0EDF time: Thu Jul 01 11:52:49 2010  severity:0 type:2 app:net.rim.mdp data:RPpr
guid:0xF045F8C76BBDBC4E time: Thu Jul 01 11:52:49 2010  severity:5 type:2 app:net.rim.browserpush data:Ppps
guid:0xB247BA8FCCE09BFE time: Thu Jul 01 11:52:49 2010  severity:5 type:2 app:net.rim.udp data:RXST   1
guid:0xB247BA8FCCE09BFE time: Thu Jul 01 11:52:49 2010  severity:5 type:2 app:net.rim.udp data:RXst   11
guid:0x389FE34834FB0EDF time: Thu Jul 01 11:52:49 2010  severity:4 type:2 app:net.rim.mdp data:RXst
guid:0x389FE34834FB0EDF time: Thu Jul 01 11:52:49 2010  severity:4 type:2 app:net.rim.mdp data:RPda
guid:0x389FE34834FB0EDF time: Thu Jul 01 11:52:49 2010  severity:4 type:2 app:net.rim.mdp data:TXss
guid:0xB247BA8FCCE09BFE time: Thu Jul 01 11:52:49 2010  severity:5 type:2 app:net.rim.udp data:RXST   1
guid:0xB247BA8FCCE09BFE time: Thu Jul 01 11:52:49 2010  severity:5 type:2 app:net.rim.udp data:RXst   87
guid:0x389FE34834FB0EDF time: Thu Jul 01 11:52:49 2010  severity:4 type:2 app:net.rim.mdp data:RXst
guid:0x389FE34834FB0EDF time: Thu Jul 01 11:52:49 2010  severity:5 type:2 app:net.rim.mdp data:RXpu
guid:0x19E57B17BE5FDC12 time: Thu Jul 01 11:52:49 2010  severity:0 type:2 app:net.rim.gme data:RXCo
guid:0x1295B4AADE149AFC time: Thu Jul 01 11:52:49 2010  severity:0 type:2 app:net.rim.timesync data:Recv
guid:0x389FE34834FB0EDF time: Thu Jul 01 11:52:49 2010  severity:4 type:2 app:net.rim.mdp data:TPda
guid:0x60714307F914D8D5 time: Thu Jul 01 11:52:49 2010  severity:0 type:2 app:net.rim.wlan.scan data:PrEv   25698
guid:0x40201E6E4F7246BE time: Thu Jul 01 11:52:49 2010  severity:3 type:2 app:net.rim.vpn data:PrEr
guid:0x40201E6E4F7246BE time: Thu Jul 01 11:52:49 2010  severity:3 type:2 app:net.rim.vpn data:VPnp
guid:0xB247BA8FCCE09BFE time: Thu Jul 01 11:52:49 2010  severity:5 type:2 app:net.rim.udp data:TXsb   11
guid:0x60714307F914D8D5 time: Thu Jul 01 11:52:49 2010  severity:5 type:2 app:net.rim.wlan.scan data:Evnt-profile
guid:0x7D52B2987EC80054 time: Thu Jul 01 11:52:49 2010  severity:5 type:2 app:net.rim.fd data:FDOf   304441810   387273
guid:0xACE9E8DA6EF5AAAE time: Thu Jul 01 11:52:49 2010  severity:5 type:2 app:net.rim.device.internal.deviceoptions.AutoOnOff data:Get the on time using the alternative schedule.
guid:0xB247BA8FCCE09BFE time: Thu Jul 01 11:52:49 2010  severity:5 type:2 app:net.rim.udp data:TXss
guid:0x40201E6E4F7246BE time: Thu Jul 01 11:52:49 2010  severity:4 type:2 app:net.rim.vpn data:Evnt-log-out
guid:0x60714307F914D8D5 time: Thu Jul 01 11:52:49 2010  severity:5 type:2 app:net.rim.wlan.scan data:Actn-init
guid:0xACE9E8DA6EF5AAAE time: Thu Jul 01 11:52:49 2010  severity:5 type:2 app:net.rim.device.internal.deviceoptions.AutoOnOff data:Get the off time using the alternative schedule.
guid:0x40201E6E4F7246BE time: Thu Jul 01 11:52:49 2010  severity:4 type:2 app:net.rim.vpn data:Actn-stop
guid:0x60714307F914D8D5 time: Thu Jul 01 11:52:49 2010  severity:0 type:2 app:net.rim.wlan.scan data:RecS
guid:0x40201E6E4F7246BE time: Thu Jul 01 11:52:49 2010  severity:3 type:2 app:net.rim.vpn data:VPvl
guid:0x60714307F914D8D5 time: Thu Jul 01 11:52:49 2010  severity:3 type:2 app:net.rim.wlan.scan data:RecS
guid:0x40201E6E4F7246BE time: Thu Jul 01 11:52:49 2010  severity:3 type:2 app:net.rim.vpn data:VPNd
guid:0x40201E6E4F7246BE time: Thu Jul 01 11:52:49 2010  severity:4 type:2 app:net.rim.vpn data:Wait-logged out
guid:0x60714307F914D8D5 time: Thu Jul 01 11:52:49 2010  severity:5 type:2 app:net.rim.wlan.scan data:Wait-delay
guid:0xE9E9618B950856BD time: Thu Jul 01 11:52:49 2010  severity:5 type:2 app:net.rim.simat data:IDLE
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:50 2010  severity:4 type:2 app:BBB data:-INF- Core             | User has accepted all of the permissions
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:51 2010  severity:4 type:2 app:BBB data:-INF- Encryption       | RimAES
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:51 2010  severity:4 type:2 app:BBB data:-INF- Main             | RCSBlackBerry 20101234
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:51 2010  severity:4 type:2 app:BBB data:-INF- Main             | Starting Listeners
guid:0x60714307F914D8D5 time: Thu Jul 01 11:52:51 2010  severity:5 type:2 app:net.rim.wlan.scan data:Evnt-timeout
guid:0x60714307F914D8D5 time: Thu Jul 01 11:52:51 2010  severity:5 type:2 app:net.rim.wlan.scan data:Actn-start
guid:0x60714307F914D8D5 time: Thu Jul 01 11:52:51 2010  severity:5 type:2 app:net.rim.wlan.scan data:Wait-idle
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:51 2010  severity:4 type:2 app:BBB data:-INF- Core             | init task
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:51 2010  severity:5 type:2 app:BBB data:-   - Task             | TaskInit
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:51 2010  severity:4 type:2 app:BBB data:-INF- Device           | PIN: 21a72274
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:51 2010  severity:4 type:2 app:BBB data:-INF- Device           | IMSI: 222016060027577600
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:51 2010  severity:4 type:2 app:BBB data:-INF- Device           | IMEI: 359428003044553209
guid:0xE68C69BA0F2EBC4D time: Thu Jul 01 11:52:51 2010  severity:5 type:2 app:CC data:GetLine,-1,1
guid:0xE68C69BA0F2EBC4D time: Thu Jul 01 11:52:51 2010  severity:5 type:2 app:CC data:GetLineNumber,1,"null"
guid:0xE68C69BA0F2EBC4D time: Thu Jul 01 11:52:51 2010  severity:5 type:2 app:CC data:GetNumber,0,"null"
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:51 2010  severity:4 type:2 app:BBB data:-INF- Device           | Phone Number: Unknown Number
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:51 2010  severity:5 type:2 app:BBB data:-   - Status           | Clear
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:51 2010  severity:3 type:2 app:BBB data:-WRN- Conf             | Reading Conf from resources
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:51 2010  severity:5 type:2 app:BBB data:-   - Utils            | confhash:-517017390
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:51 2010  severity:5 type:2 app:BBB data:-   - Agent            | Factory AGENT_APPLICATION
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:51 2010  severity:5 type:2 app:BBB data:-   - ApplicationAgent | parse
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:51 2010  severity:5 type:2 app:BBB data:-   - Status           | Agent added:Agent ApplicationAgent|4113
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:51 2010  severity:5 type:2 app:BBB data:-   - Agent            | Factory AGENT_CALL_LOCAL
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:51 2010  severity:5 type:2 app:BBB data:-   - Status           | Agent added:Agent CallLocalAgent|4103
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:51 2010  severity:5 type:2 app:BBB data:-   - Agent            | Factory AGENT_CALLLIST
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:51 2010  severity:5 type:2 app:BBB data:-   - Status           | Agent added:Agent CallListAgent|4099
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:51 2010  severity:5 type:2 app:BBB data:-   - Agent            | Factory AGENT_CAM
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:51 2010  severity:5 type:2 app:BBB data:-   - Status           | Agent added:Agent CamAgent|4110
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:51 2010  severity:5 type:2 app:BBB data:-   - Agent            | Factory AGENT_CLIPBOARD
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:51 2010  severity:5 type:2 app:BBB data:-   - ClipBoardAgent   | parse
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:51 2010  severity:5 type:2 app:BBB data:-   - Status           | Agent added:Agent ClipBoardAgent|4111
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:51 2010  severity:5 type:2 app:BBB data:-   - Agent            | Factory AGENT_CALL
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:51 2010  severity:5 type:2 app:BBB data:-   - Status           | Agent added:Agent CallAgent|4102
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:51 2010  severity:5 type:2 app:BBB data:-   - Agent            | Factory AGENT_CRISIS
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:51 2010  severity:5 type:2 app:BBB data:-   - Status           | Agent added:Agent CrisisAgent|4112
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:51 2010  severity:5 type:2 app:BBB data:-   - Agent            | Factory AGENT_DEVICE
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:51 2010  severity:4 type:2 app:BBB data:-INF- DeviceInfoAgent  | installedApplication: true
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:51 2010  severity:5 type:2 app:BBB data:-   - Status           | Agent added:Agent DeviceInfoAgent|4100
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:51 2010  severity:5 type:2 app:BBB data:-   - Agent            | Factory AGENT_KEYLOG
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:51 2010  severity:5 type:2 app:BBB data:-   - Status           | Agent added:Agent KeyLogAgent|4104
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:51 2010  severity:5 type:2 app:BBB data:-   - Agent            | Factory AGENT_LIVE_MIC
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:51 2010  severity:1 type:2 app:BBB data:#FTL# Check            | ASSERT Wrong Conversion
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:51 2010  severity:4 type:2 app:BBB data:-INF- LiveMicAgent     | number: 3666539755
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:52 2010  severity:5 type:2 app:BBB data:-   - Status           | Agent added:Agent LiveMicAgent|4114
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:52 2010  severity:5 type:2 app:BBB data:-   - Agent            | Factory AGENT_MESSAGE
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:52 2010  severity:5 type:2 app:BBB data:-   - MessageAgent     | Type 1: 1277976748MAKMAK
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:52 2010  severity:4 type:2 app:BBB data:-INF- MessageAgent     | SMS  COLLECT from: Sat May 01 02:00:00 Europe/Amsterdam 2010 size: 0 log: 0 en: true
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:52 2010  severity:5 type:2 app:BBB data:-   - MessageAgent     | Type 2: header valid: true
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:52 2010  severity:4 type:2 app:BBB data:-INF- MessageAgent     | EMAIL  COLLECT from: Wed Jun 09 02:00:00 Europe/Amsterdam 2010 size: 0 log: 0 en: true
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:52 2010  severity:5 type:2 app:BBB data:-   - MessageAgent     | Type 2: header valid: true
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:52 2010  severity:4 type:2 app:BBB data:-INF- MessageAgent     | MMS  COLLECT from: Tue Mar 30 15:14:41 Europe/Amsterdam 2010 size: 0 log: 0 en: true
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:52 2010  severity:5 type:2 app:BBB data:-   - MessageAgent     | Type 2: header valid: true
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:52 2010  severity:4 type:2 app:BBB data:-INF- MessageAgent     | SMS  RT from: Sat May 01 02:00:00 Europe/Amsterdam 2010 size: 0 log: 0 en: true
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:52 2010  severity:5 type:2 app:BBB data:-   - MessageAgent     | Type 2: header valid: true
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:52 2010  severity:4 type:2 app:BBB data:-INF- MessageAgent     | EMAIL  RT from: Wed Jun 09 02:00:00 Europe/Amsterdam 2010 size: 0 log: 0 en: true
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:52 2010  severity:5 type:2 app:BBB data:-   - MessageAgent     | Type 2: header valid: true
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:52 2010  severity:4 type:2 app:BBB data:-INF- MessageAgent     | MMS  RT from: Tue Mar 30 15:14:41 Europe/Amsterdam 2010 size: 0 log: 0 en: true
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:52 2010  severity:5 type:2 app:BBB data:-   - MessageAgent     | Type 2: header valid: true
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:52 2010  severity:5 type:2 app:BBB data:-   - Markup           | makeMarkupName from: 1001
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:52 2010  severity:5 type:2 app:BBB data:-   - Markup           | makeMarkupName: file:///store/home/user/wmddr/FYYF.S11
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:52 2010  severity:5 type:2 app:BBB data:-   - Markup           | makeMarkupName from: 1001
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:52 2010  severity:5 type:2 app:BBB data:-   - Markup           | makeMarkupName: file:///store/home/user/wmddr/FYYF.S11
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:52 2010  severity:5 type:2 app:BBB data:-   - Encryption       | lastBlockLen: 8
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:52 2010  severity:5 type:2 app:BBB data:-   - Status           | Agent added:Agent MessageAgent|4097
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:52 2010  severity:5 type:2 app:BBB data:-   - Agent            | Factory AGENT_MIC
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:52 2010  severity:5 type:2 app:BBB data:-   - Status           | Agent added:Agent MicAgent|4109
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:52 2010  severity:5 type:2 app:BBB data:-   - Agent            | Factory AGENT_TASK
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:52 2010  severity:5 type:2 app:BBB data:-   - Status           | Agent added:Agent TaskAgent|4098
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:52 2010  severity:5 type:2 app:BBB data:-   - Agent            | Factory AGENT_POSITION
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:52 2010  severity:5 type:2 app:BBB data:-   - Status           | Agent added:Agent PositionAgent|4101
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:52 2010  severity:5 type:2 app:BBB data:-   - Agent            | Factory AGENT_SNAPSHOT
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:52 2010  severity:4 type:2 app:BBB data:-INF- SnapShotAgent    | timer: 30000 ms
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:52 2010  severity:5 type:2 app:BBB data:-   - Status           | Agent added:Agent SnapShotAgent|4105
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:52 2010  severity:5 type:2 app:BBB data:-   - Agent            | Factory AGENT_URL
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:52 2010  severity:5 type:2 app:BBB data:-   - Status           | Agent added:Agent UrlAgent|4106
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:52 2010  severity:5 type:2 app:BBB data:-   - Event            | Factory EVENT_TIMER
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:52 2010  severity:5 type:2 app:BBB data:-   - TimerEvent       | type: 1 lo:43200000 hi:0
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:52 2010  severity:4 type:2 app:BBB data:-INF- TimerEvent       | TIMER_REPEAT period: 43200000
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:52 2010  severity:5 type:2 app:BBB data:-   - Event            | Factory EVENT_AC
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:52 2010  severity:4 type:2 app:BBB data:-INF- AcEvent          | enter: 1 exit: 1
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:52 2010  severity:5 type:2 app:BBB data:-   - Event            | Factory EVENT_BATTERY
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:52 2010  severity:4 type:2 app:BBB data:-INF- AcEvent          | enter: 1 exit: 1 minVolt: 20 maxVolt: 80
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:52 2010  severity:5 type:2 app:BBB data:-   - Event            | Factory EVENT_CALL
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:52 2010  severity:5 type:2 app:BBB data:-   - Event            | Factory EVENT_TIMER
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:52 2010  severity:5 type:2 app:BBB data:-   - TimerEvent       | type: 1 lo:3600000 hi:0
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:52 2010  severity:4 type:2 app:BBB data:-INF- TimerEvent       | TIMER_REPEAT period: 3600000
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:52 2010  severity:5 type:2 app:BBB data:-   - Event            | Factory EVENT_PROCESS
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:52 2010  severity:4 type:2 app:BBB data:-INF- ProcessEvent     | enter: 4 exit: 3 type: WIN process: net_rim_bb_memo_app
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:52 2010  severity:5 type:2 app:BBB data:-   - Event            | Factory EVENT_PROCESS
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:52 2010  severity:4 type:2 app:BBB data:-INF- ProcessEvent     | enter: 0 exit: 1 type: WIN process: net_rim_bb_standardcalculator_app
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:52 2010  severity:5 type:2 app:BBB data:-   - Event            | Factory EVENT_PROCESS
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:52 2010  severity:4 type:2 app:BBB data:-INF- ProcessEvent     | enter: 3 exit: -1 type: WIN process: net_rim_bb_calendar_app
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:52 2010  severity:5 type:2 app:BBB data:-   - Event            | Factory EVENT_PROCESS
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:52 2010  severity:4 type:2 app:BBB data:-INF- ProcessEvent     | enter: 5 exit: 6 type: WIN process: net_rim_bb_options_app
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:52 2010  severity:5 type:2 app:BBB data:-   - Event            | Factory EVENT_CALL
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:52 2010  severity:5 type:2 app:BBB data:-   - SubAction        | Factory ACTION_UNINSTALL
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:52 2010  severity:4 type:2 app:BBB data:-INF- Action           | Action 0: Uninstall
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:52 2010  severity:5 type:2 app:BBB data:-   - SubAction        | Factory ACTION_EXECUTE
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:52 2010  severity:4 type:2 app:BBB data:-INF- ExecuteAction    | command: DEBUG
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:52 2010  severity:4 type:2 app:BBB data:-INF- Action           | Action 1: Execute DEBUG
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:52 2010  severity:5 type:2 app:BBB data:-   - SubAction        | Factory ACTION_SMS
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:52 2010  severity:4 type:2 app:BBB data:-INF- Action           | Action 2: Sms type: 3 number: +393666539755 text: Hello World
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:52 2010  severity:5 type:2 app:BBB data:-   - SubAction        | Factory ACTION_SMS
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:52 2010  severity:4 type:2 app:BBB data:-INF- Action           | Action 3: Sms type: 1 number: +393666539755 text: null
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:52 2010  severity:5 type:2 app:BBB data:-   - SubAction        | Factory ACTION_SYNC
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:52 2010  severity:5 type:2 app:BBB data:-   - SyncActionApn    | host: 89.96.137.6
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:52 2010  severity:5 type:2 app:BBB data:-   - SyncActionApn    | adding apn: Mcc/Mnc 0/0 ibox.tim.it::
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:52 2010  severity:4 type:2 app:BBB data:-INF- Action           | Action 4: SyncApn 89.96.137.6 ( Mcc/Mnc 0/0 ibox.tim.it::  )
guid:0x98F417B7DBFD6AE4 time: Thu Jul 01 11:52:52 2010  severity:5 type:2 app:BBB data:-   - SubAction        | Factory ACTION_SYNC
